path,prob_normal,prob_hentai,prob_porn,prob_sexy,prob_anime,true_label,hentai_prob,porn_prob,hentai_oof,porn_oof,nsfw_max_raw,nsfw_max_oof
data\porn\porn_10_0250.jpg,0.0001893,0.00586,0.9907,0.003283,0.0001446,porn,0.00586,0.9907,0.0012055455093429777,0.995260663507109,0.9907,0.995260663507109
data\porn\porn_11_0001.jpg,0.0008154,0.000507,0.9966,0.00214,3.74e-05,porn,0.000507,0.9966,0.0,1.0,0.9966,1.0
data\porn\porn_11_0002.jpg,0.002834,0.0658,0.9097,0.02115,0.0004954,porn,0.0658,0.9097,0.08080808080808081,0.9795918367346939,0.9097,0.9795918367346939
data\porn\porn_11_0003.jpg,4.995e-05,0.01136,0.9883,0.0004418,4.3e-05,porn,0.01136,0.9883,0.0058823529411764705,0.9935897435897436,0.9883,0.9935897435897436
data\porn\porn_11_0004.jpg,0.0001506,0.000762,0.998,0.001236,2.295e-05,porn,0.000762,0.998,0.00043402777777777775,1.0,0.998,1.0
data\porn\porn_11_0005.jpg,2.28e-05,0.000797,0.999,0.0001961,1.16e-05,porn,0.000797,0.999,0.00043402777777777775,1.0,0.999,1.0
data\porn\porn_11_0006.jpg,0.003841,0.0008273,0.9604,0.03488,8.57e-05,porn,0.0008273,0.9604,0.00027240533914464724,0.9927272727272727,0.9604,0.9927272727272727
data\porn\porn_11_0007.jpg,0.000267,0.000381,0.9907,0.008575,1.967e-05,porn,0.000381,0.9907,0.00043252595155709344,0.9937791601866252,0.9907,0.9937791601866252
data\porn\porn_11_0008.jpg,0.000788,0.05713,0.9385,0.00329,0.0003865,porn,0.05713,0.9385,0.04142011834319527,0.9927272727272727,0.9385,0.9927272727272727
data\porn\porn_11_0009.jpg,7.24e-05,0.00145,0.996,0.00249,2.73e-05,porn,0.00145,0.996,0.0006544502617801048,1.0,0.996,1.0
data\porn\porn_11_0010.jpg,0.000537,0.0004387,0.9976,0.00126,9.8e-05,porn,0.0004387,0.9976,0.00027240533914464724,1.0,0.9976,1.0
data\porn\porn_11_0011.jpg,0.0003674,0.0375,0.961,0.0008054,0.0005093,porn,0.0375,0.961,0.015625,0.9857142857142858,0.961,0.9857142857142858
data\porn\porn_11_0012.jpg,0.0006437,0.00986,0.984,0.005116,0.000703,porn,0.00986,0.984,0.00967741935483871,0.9970238095238095,0.984,0.9970238095238095
data\porn\porn_11_0013.jpg,6.044e-05,1.466e-05,1.0,3.39e-05,9.5e-07,porn,1.466e-05,1.0,0.0,1.0,1.0,1.0
data\porn\porn_11_0014.jpg,5.97e-05,0.001101,0.9985,0.0002558,3.195e-05,porn,0.001101,0.9985,0.0007564296520423601,1.0,0.9985,1.0
data\porn\porn_11_0015.jpg,7.343e-05,0.001297,0.9985,9.865e-05,1.51e-05,porn,0.001297,0.9985,0.0007446016381236039,1.0,0.9985,1.0
data\porn\porn_11_0016.jpg,0.000238,0.004272,0.9946,0.0007973,0.0001079,porn,0.004272,0.9946,0.0017964071856287425,1.0,0.9946,1.0
data\porn\porn_11_0017.jpg,0.00012,0.02429,0.974,0.001333,0.0001001,porn,0.02429,0.974,0.012578616352201259,0.9937791601866252,0.974,0.9937791601866252
data\porn\porn_11_0019.jpg,0.000338,0.001046,0.9956,0.002851,4.435e-05,porn,0.001046,0.9956,0.0006544502617801048,1.0,0.9956,1.0
data\porn\porn_11_0020.jpg,0.011665,0.01132,0.9746,0.001972,0.000357,porn,0.01132,0.9746,0.007974481658692184,0.9961038961038962,0.9746,0.9961038961038962
data\porn\porn_11_0021.jpg,0.0002925,0.0003562,0.9976,0.001623,5.704e-05,porn,0.0003562,0.9976,0.00043591979075850045,1.0,0.9976,1.0
data\porn\porn_11_0022.jpg,0.0002129,0.0002644,0.9985,0.000884,2e-05,porn,0.0002644,0.9985,0.0,1.0,0.9985,1.0
data\porn\porn_11_0023.jpg,0.0002751,0.001943,0.997,0.0006423,3.964e-05,porn,0.001943,0.997,0.0007446016381236039,1.0,0.997,1.0
data\porn\porn_11_0024.jpg,5.39e-05,0.0001473,0.997,0.002567,2.9e-06,porn,0.0001473,0.997,0.0,1.0,0.997,1.0
data\porn\porn_11_0025.jpg,0.0011,0.02927,0.6504,0.3184,0.000777,porn,0.02927,0.6504,0.013513513513513514,0.7352941176470589,0.6504,0.7352941176470589
data\porn\porn_11_0026.jpg,7.075e-05,3.51e-05,0.9966,0.003273,1.2e-06,porn,3.51e-05,0.9966,0.0,1.0,0.9966,1.0
data\porn\porn_11_0027.jpg,0.0004845,0.001282,0.9976,0.0006356,0.0001224,porn,0.001282,0.9976,0.000749063670411985,1.0,0.9976,1.0
data\porn\porn_11_0028.jpg,0.0004537,0.01794,0.9683,0.01244,0.000927,porn,0.01794,0.9683,0.013315579227696404,0.9857142857142858,0.9683,0.9857142857142858
data\porn\porn_11_0029.jpg,0.01848,0.07983,0.8916,0.008156,0.001681,porn,0.07983,0.8916,0.11235955056179775,0.948051948051948,0.8916,0.948051948051948
data\porn\porn_11_0030.jpg,0.0001144,0.00905,0.99,0.0002421,0.0001466,porn,0.00905,0.99,0.007974481658692184,0.9961038961038962,0.99,0.9961038961038962
data\porn\porn_11_0031.jpg,0.0003703,0.04462,0.9243,0.03046,0.000427,porn,0.04462,0.9243,0.0365296803652968,0.9726027397260274,0.9243,0.9726027397260274
data\porn\porn_11_0032.jpg,0.0001618,0.0004015,0.999,0.0003395,4.58e-05,porn,0.0004015,0.999,0.00043402777777777775,1.0,0.999,1.0
data\porn\porn_11_0033.jpg,2.55e-05,0.0007915,0.999,0.0002321,1.54e-05,porn,0.0007915,0.999,0.00043252595155709344,1.0,0.999,1.0
data\porn\porn_11_0034.jpg,0.0004785,0.0015545,0.988,0.01011,5.94e-05,porn,0.0015545,0.988,0.0007564296520423601,0.9970238095238095,0.988,0.9970238095238095
data\porn\porn_11_0035.jpg,0.0004091,0.003853,0.9917,0.00403,8.25e-05,porn,0.003853,0.9917,0.0012055455093429777,1.0,0.9917,1.0
data\porn\porn_11_0036.jpg,0.000927,0.05368,0.922,0.02205,0.001265,porn,0.05368,0.922,0.0365296803652968,0.9726027397260274,0.922,0.9726027397260274
data\porn\porn_11_0038.jpg,0.002008,0.01116,0.9663,0.0197,0.000828,porn,0.01116,0.9663,0.007974481658692184,0.9961038961038962,0.9663,0.9961038961038962
data\porn\porn_11_0039.jpg,0.0001411,0.00352,0.9956,0.0004795,0.00010633,porn,0.00352,0.9956,0.001243008079552517,1.0,0.9956,1.0
data\porn\porn_11_0040.jpg,0.02972,0.0003316,0.9287,0.04095,0.0001421,porn,0.0003316,0.9287,0.0,0.972972972972973,0.9287,0.972972972972973
data\porn\porn_11_0041.jpg,0.001327,0.05627,0.925,0.013405,0.00444,porn,0.05627,0.925,0.04142011834319527,0.9776119402985075,0.925,0.9776119402985075
data\porn\porn_11_0042.jpg,8.9e-06,0.0002663,0.9985,0.001374,4.65e-06,porn,0.0002663,0.9985,0.00043591979075850045,1.0,0.9985,1.0
data\porn\porn_11_0043.jpg,0.000274,0.00433,0.9946,0.000514,0.0001438,porn,0.00433,0.9946,0.0017964071856287425,1.0,0.9946,1.0
data\porn\porn_11_0044.jpg,0.0005193,0.001064,0.988,0.01074,2.027e-05,porn,0.001064,0.988,0.00027240533914464724,0.995260663507109,0.988,0.995260663507109
data\porn\porn_11_0045.jpg,0.0002065,0.0484,0.946,0.00536,0.0001656,porn,0.0484,0.946,0.0365296803652968,0.9857142857142858,0.946,0.9857142857142858
data\porn\porn_11_0047.jpg,0.000994,0.0004132,0.9873,0.01111,3e-06,porn,0.0004132,0.9873,0.0,0.9961038961038962,0.9873,0.9961038961038962
data\porn\porn_11_0048.jpg,4.5e-06,0.0001467,0.9995,0.0001324,1.9e-06,porn,0.0001467,0.9995,0.0,1.0,0.9995,1.0
data\porn\porn_11_0049.jpg,0.325,0.06323,0.56,0.02379,0.02762,porn,0.06323,0.56,0.057971014492753624,0.6122448979591837,0.56,0.6122448979591837
data\porn\porn_11_0050.jpg,0.000571,0.003555,0.9907,0.00469,0.0004103,porn,0.003555,0.9907,0.001243008079552517,0.9935897435897436,0.9907,0.9935897435897436
data\porn\porn_11_0051.jpg,0.0001388,0.0001229,0.998,0.001741,1.03e-05,porn,0.0001229,0.998,0.0,1.0,0.998,1.0
data\porn\porn_11_0052.jpg,0.0523,0.02412,0.719,0.1998,0.004623,porn,0.02412,0.719,0.010652463382157125,0.8837209302325582,0.719,0.8837209302325582
data\porn\porn_11_0053.jpg,0.0481,0.00924,0.6206,0.32,0.002327,porn,0.00924,0.6206,0.007974481658692184,0.7021276595744681,0.6206,0.7021276595744681
data\porn\porn_11_0054.jpg,2.47e-05,0.017,0.98,0.002993,9.7e-05,porn,0.017,0.98,0.010652463382157125,0.9959514170040485,0.98,0.9959514170040485
data\porn\porn_11_0055.jpg,0.00010604,0.004078,0.995,0.000774,7.05e-05,porn,0.004078,0.995,0.0018148820326678765,1.0,0.995,1.0
data\porn\porn_11_0056.jpg,0.000579,0.0001513,0.999,0.0003653,1.49e-05,porn,0.0001513,0.999,0.0,1.0,0.999,1.0
data\porn\porn_11_0057.jpg,0.0262,0.0185,0.943,0.00811,0.00435,porn,0.0185,0.943,0.013315579227696404,0.9857142857142858,0.943,0.9857142857142858
data\porn\porn_11_0058.jpg,0.000548,0.000912,0.989,0.00951,9.25e-05,porn,0.000912,0.989,0.0007564296520423601,0.9970238095238095,0.989,0.9970238095238095
data\porn\porn_11_0059.jpg,0.0009737,0.00406,0.991,0.003262,0.0003738,porn,0.00406,0.991,0.0018148820326678765,1.0,0.991,1.0
data\porn\porn_11_0060.jpg,6.205e-05,0.001037,0.9976,0.001167,1.806e-05,porn,0.001037,0.9976,0.0006544502617801048,1.0,0.9976,1.0
data\porn\porn_11_0061.jpg,0.001577,0.001794,0.906,0.0905,0.0001659,porn,0.001794,0.906,0.000749063670411985,0.9565217391304348,0.906,0.9565217391304348
data\porn\porn_11_0062.jpg,0.001296,0.10895,0.8164,0.0729,0.000412,porn,0.10895,0.8164,0.20915032679738563,0.948051948051948,0.8164,0.948051948051948
data\porn\porn_11_0064.jpg,0.001741,0.3333,0.642,0.01938,0.003588,porn,0.3333,0.642,0.49038461538461536,0.7352941176470589,0.642,0.7352941176470589
data\porn\porn_11_0065.jpg,2.587e-05,0.002003,0.9966,0.001178,2.83e-05,porn,0.002003,0.9966,0.0006544502617801048,1.0,0.9966,1.0
data\porn\porn_11_0066.jpg,0.0003726,0.000634,0.9937,0.005333,8.816e-05,porn,0.000634,0.9937,0.00043402777777777775,1.0,0.9937,1.0
data\porn\porn_11_0067.jpg,0.01689,0.00608,0.9146,0.06006,0.002394,porn,0.00608,0.9146,0.0017964071856287425,0.9565217391304348,0.9146,0.9565217391304348
data\porn\porn_11_0068.jpg,0.0002062,0.000984,0.9863,0.012276,8.17e-05,porn,0.000984,0.9863,0.0006544502617801048,0.9937791601866252,0.9863,0.9937791601866252
data\porn\porn_11_0069.jpg,0.0007715,0.0003996,0.04355,0.955,0.0001742,porn,0.0003996,0.04355,0.00043402777777777775,0.030821917808219176,0.04355,0.030821917808219176
data\porn\porn_11_0070.jpg,0.001901,0.00912,0.969,0.01762,0.002201,porn,0.00912,0.969,0.00967741935483871,0.9959514170040485,0.969,0.9959514170040485
data\porn\porn_11_0072.jpg,0.0003147,0.00182,0.9966,0.001162,9.614e-05,porn,0.00182,0.9966,0.0007446016381236039,1.0,0.9966,1.0
data\porn\porn_11_0073.jpg,0.1967,0.000707,0.7017,0.1005,0.000235,porn,0.000707,0.7017,0.0,0.9012345679012346,0.7017,0.9012345679012346
data\porn\porn_11_0074.jpg,0.1488,0.03192,0.4412,0.2345,0.1437,porn,0.03192,0.4412,0.016877637130801686,0.6460674157303371,0.4412,0.6460674157303371
data\porn\porn_11_0075.jpg,0.000928,0.04407,0.952,0.00228,0.0006514,porn,0.04407,0.952,0.04824561403508772,0.9865229110512129,0.952,0.9865229110512129
data\porn\porn_11_0076.jpg,0.014275,0.013756,0.2803,0.6904,0.001067,porn,0.013756,0.2803,0.010652463382157125,0.3294117647058823,0.2803,0.3294117647058823
data\porn\porn_11_0077.jpg,0.0001316,0.002977,0.994,0.002567,0.0002095,porn,0.002977,0.994,0.001243008079552517,1.0,0.994,1.0
data\porn\porn_11_0078.jpg,0.0004022,5.12e-05,0.95,0.04947,2.253e-05,porn,5.12e-05,0.95,0.0,0.9857142857142858,0.95,0.9857142857142858
data\porn\porn_11_0079.jpg,0.0003505,0.007324,0.9756,0.01631,0.0005665,porn,0.007324,0.9756,0.001243008079552517,0.9935897435897436,0.9756,0.9935897435897436
data\porn\porn_11_0080.jpg,8.285e-05,0.005444,0.9844,0.01018,0.0001578,porn,0.005444,0.9844,0.0018148820326678765,0.9970238095238095,0.9844,0.9970238095238095
data\porn\porn_11_0081.jpg,0.000994,0.000484,0.9976,0.0009303,5.275e-05,porn,0.000484,0.9976,0.00027240533914464724,1.0,0.9976,1.0
data\porn\porn_11_0082.jpg,0.001649,0.0003643,0.637,0.3608,4.03e-05,porn,0.0003643,0.637,0.00043591979075850045,0.7746478873239436,0.637,0.7746478873239436
data\porn\porn_11_0083.jpg,0.004406,0.001297,0.9795,0.01438,0.000349,porn,0.001297,0.9795,0.000749063670411985,0.9961038961038962,0.9795,0.9961038961038962
data\porn\porn_11_0084.jpg,0.001747,0.0007153,0.837,0.1606,8.27e-05,porn,0.0007153,0.837,0.00043252595155709344,0.9375,0.837,0.9375
data\porn\porn_11_0085.jpg,9.024e-05,0.006775,0.9897,0.003395,4.44e-05,porn,0.006775,0.9897,0.0012055455093429777,0.995260663507109,0.9897,0.995260663507109
data\porn\porn_11_0086.jpg,0.3352,0.005703,0.05338,0.601,0.00442,porn,0.005703,0.05338,0.0017964071856287425,0.06349206349206349,0.05338,0.06349206349206349
data\porn\porn_11_0087.jpg,0.0009456,0.000587,0.996,0.002165,0.0001945,porn,0.000587,0.996,0.00027240533914464724,1.0,0.996,1.0
data\porn\porn_11_0088.jpg,0.003265,0.0008135,0.804,0.1914,5.5e-05,porn,0.0008135,0.804,0.00043591979075850045,0.9310344827586207,0.804,0.9310344827586207
data\porn\porn_11_0089.jpg,0.012146,0.003475,0.965,0.01845,0.001217,porn,0.003475,0.965,0.001243008079552517,0.9857142857142858,0.965,0.9857142857142858
data\porn\porn_11_0090.jpg,0.01204,0.0008516,0.11804,0.869,9.03e-05,porn,0.0008516,0.11804,0.0,0.15254237288135594,0.11804,0.15254237288135594
data\porn\porn_11_0091.jpg,0.07855,0.1656,0.4497,0.268,0.03793,porn,0.1656,0.4497,0.22535211267605632,0.6122448979591837,0.4497,0.6122448979591837
data\porn\porn_11_0092.jpg,0.01496,9.08e-05,0.02202,0.963,3.004e-05,porn,9.08e-05,0.02202,0.0,0.026217228464419477,0.02202,0.026217228464419477
data\porn\porn_11_0093.jpg,0.0002668,0.002874,0.9824,0.01434,4.39e-05,porn,0.002874,0.9824,0.0018148820326678765,0.9970238095238095,0.9824,0.9970238095238095
data\porn\porn_11_0094.jpg,0.0002404,0.0386,0.955,0.005966,0.0002085,porn,0.0386,0.955,0.03333333333333333,0.9927272727272727,0.955,0.9927272727272727
data\porn\porn_11_0095.jpg,0.0001332,0.0004344,0.986,0.013535,1.764e-05,porn,0.0004344,0.986,0.0,0.9961038961038962,0.986,0.9961038961038962
data\porn\porn_11_0096.jpg,0.0003195,0.00089,0.998,0.0005264,0.0001347,porn,0.00089,0.998,0.00027240533914464724,1.0,0.998,1.0
data\porn\porn_11_0097.jpg,0.02667,0.00011235,0.9175,0.05576,3.66e-05,porn,0.00011235,0.9175,0.0,0.9615384615384616,0.9175,0.9615384615384616
data\porn\porn_11_0098.jpg,0.00633,0.007236,0.2808,0.704,0.001537,porn,0.007236,0.2808,0.0012055455093429777,0.39344262295081966,0.2808,0.39344262295081966
data\porn\porn_11_0099.jpg,3.05e-05,0.0002704,0.999,0.0007524,1.53e-05,porn,0.0002704,0.999,0.0,1.0,0.999,1.0
data\porn\porn_11_0100.jpg,1.323e-05,5.615e-05,1.0,5.054e-05,1e-06,porn,5.615e-05,1.0,0.0,1.0,1.0,1.0
data\porn\porn_11_0101.jpg,0.0003905,0.0001512,0.9937,0.005604,2.533e-05,porn,0.0001512,0.9937,0.0,1.0,0.9937,1.0
data\porn\porn_11_0102.jpg,0.0005536,0.000843,0.993,0.005524,0.0001172,porn,0.000843,0.993,0.00043252595155709344,1.0,0.993,1.0
data\porn\porn_11_0103.jpg,0.0003343,0.0005016,0.9966,0.00237,3.767e-05,porn,0.0005016,0.9966,0.00027240533914464724,1.0,0.9966,1.0
data\porn\porn_11_0104.jpg,0.000325,0.002028,0.9917,0.005707,7.194e-05,porn,0.002028,0.9917,0.00027240533914464724,1.0,0.9917,1.0
data\porn\porn_11_0105.jpg,0.000539,0.001026,0.9946,0.003805,0.0001423,porn,0.001026,0.9946,0.0007446016381236039,1.0,0.9946,1.0
data\porn\porn_11_0106.jpg,0.04126,0.000736,0.6426,0.315,0.0004146,porn,0.000736,0.6426,0.00043252595155709344,0.7352941176470589,0.6426,0.7352941176470589
data\porn\porn_11_0107.jpg,0.2411,0.005695,0.264,0.4883,0.001068,porn,0.005695,0.264,0.0018148820326678765,0.3294117647058823,0.264,0.3294117647058823
data\porn\porn_11_0109.jpg,0.0001478,0.000554,0.997,0.001939,9.7e-05,porn,0.000554,0.997,0.00043402777777777775,1.0,0.997,1.0
data\porn\porn_11_0110.jpg,0.0006313,0.000593,0.992,0.00669,2.253e-05,porn,0.000593,0.992,0.00043402777777777775,1.0,0.992,1.0
data\porn\porn_11_0111.jpg,0.0002732,0.05124,0.943,0.00397,0.001703,porn,0.05124,0.943,0.04824561403508772,0.9865229110512129,0.943,0.9865229110512129
data\porn\porn_11_0112.jpg,0.0001165,0.000879,0.997,0.0017395,7.206e-05,porn,0.000879,0.997,0.00027240533914464724,1.0,0.997,1.0
data\porn\porn_11_0113.jpg,2.635e-05,5.4e-05,0.9917,0.00825,5.9e-06,porn,5.4e-05,0.9917,0.0,1.0,0.9917,1.0
data\porn\porn_11_0114.jpg,9.6e-06,0.0003457,0.994,0.00572,4.65e-06,porn,0.0003457,0.994,0.0,1.0,0.994,1.0
data\porn\porn_11_0115.jpg,0.0002775,0.007126,0.9263,0.06604,9.74e-05,porn,0.007126,0.9263,0.0017964071856287425,0.972972972972973,0.9263,0.972972972972973
data\porn\porn_11_0117.jpg,0.0003679,0.0158,0.983,0.0007243,0.0003388,porn,0.0158,0.983,0.010652463382157125,0.9970238095238095,0.983,0.9970238095238095
data\porn\porn_11_0118.jpg,0.0008354,0.001787,0.992,0.005066,4.91e-05,porn,0.001787,0.992,0.0006544502617801048,1.0,0.992,1.0
data\porn\porn_11_0119.jpg,1.32e-05,0.004745,0.995,0.0003147,5e-06,porn,0.004745,0.995,0.001243008079552517,1.0,0.995,1.0
data\porn\porn_11_0121.jpg,0.000492,0.00898,0.9785,0.01125,0.0005574,porn,0.00898,0.9785,0.006359300476947536,0.9937791601866252,0.9785,0.9937791601866252
data\porn\porn_11_0122.jpg,0.0001677,0.01042,0.987,0.002218,0.0002577,porn,0.01042,0.987,0.00967741935483871,0.9970238095238095,0.987,0.9970238095238095
data\porn\porn_11_0123.jpg,0.0003138,0.007015,0.9355,0.057,0.000348,porn,0.007015,0.9355,0.001243008079552517,0.9726027397260274,0.9355,0.9726027397260274
data\porn\porn_11_0124.jpg,0.000665,0.02254,0.97,0.00534,0.001053,porn,0.02254,0.97,0.01080246913580247,0.9961038961038962,0.97,0.9961038961038962
data\porn\porn_11_0125.jpg,4.816e-05,0.0009446,0.991,0.00798,2.044e-05,porn,0.0009446,0.991,0.0007564296520423601,1.0,0.991,1.0
data\porn\porn_11_0126.jpg,0.000159,0.000874,0.943,0.05627,3.254e-05,porn,0.000874,0.943,0.0,0.9865771812080537,0.943,0.9865771812080537
data\porn\porn_11_0127.jpg,0.0645,0.01895,0.8027,0.11145,0.00251,porn,0.01895,0.8027,0.013315579227696404,0.933649289099526,0.8027,0.933649289099526
data\porn\porn_11_0128.jpg,0.001104,0.001737,0.988,0.00911,0.0002049,porn,0.001737,0.988,0.0006544502617801048,0.9937791601866252,0.988,0.9937791601866252
data\porn\porn_11_0129.jpg,0.01288,0.002321,0.9795,0.00529,0.0001441,porn,0.002321,0.9795,0.001243008079552517,0.9935897435897436,0.9795,0.9935897435897436
data\porn\porn_11_0130.jpg,0.00011796,0.00181,0.996,0.002005,7.117e-05,porn,0.00181,0.996,0.000749063670411985,1.0,0.996,1.0
data\porn\porn_11_0131.jpg,0.0003595,0.006683,0.9697,0.02295,0.00014,porn,0.006683,0.9697,0.0012055455093429777,0.995260663507109,0.9697,0.995260663507109
data\porn\porn_11_0133.jpg,0.0832,0.01767,0.588,0.303,0.00837,porn,0.01767,0.588,0.01080246913580247,0.7021276595744681,0.588,0.7021276595744681
data\porn\porn_11_0134.jpg,7.29e-05,0.003073,0.993,0.003338,0.0001352,porn,0.003073,0.993,0.0017964071856287425,1.0,0.993,1.0
data\porn\porn_11_0135.jpg,4.4e-05,0.003078,0.996,0.000543,7.17e-05,porn,0.003078,0.996,0.001375515818431912,1.0,0.996,1.0
data\porn\porn_11_0136.jpg,5.54e-06,0.002413,0.9976,7.87e-05,5.3e-06,porn,0.002413,0.9976,0.001243008079552517,1.0,0.9976,1.0
data\porn\porn_11_0137.jpg,0.0001965,0.03925,0.958,0.002104,0.0003226,porn,0.03925,0.958,0.03333333333333333,0.9927272727272727,0.958,0.9927272727272727
data\porn\porn_11_0138.jpg,4.905e-05,0.00567,0.9937,0.0005755,4.44e-05,porn,0.00567,0.9937,0.0018148820326678765,1.0,0.9937,1.0
data\porn\porn_11_0139.jpg,0.000757,0.001092,0.997,0.001033,9.984e-05,porn,0.001092,0.997,0.0007564296520423601,1.0,0.997,1.0
data\porn\porn_11_0140.jpg,1.556e-05,0.02206,0.9775,0.0001216,2.75e-05,porn,0.02206,0.9775,0.010652463382157125,0.9959514170040485,0.9775,0.9959514170040485
data\porn\porn_11_0141.jpg,0.0001726,0.00974,0.98,0.0099,0.0001906,porn,0.00974,0.98,0.006359300476947536,0.9937791601866252,0.98,0.9937791601866252
data\porn\porn_11_0142.jpg,0.007236,0.000284,0.953,0.03918,8.15e-05,porn,0.000284,0.953,0.00043252595155709344,0.9877675840978594,0.953,0.9877675840978594
data\porn\porn_11_0143.jpg,0.0001328,0.001536,0.9976,0.0006733,0.000177,porn,0.001536,0.9976,0.000749063670411985,1.0,0.9976,1.0
data\porn\porn_11_0144.jpg,0.001887,0.000921,0.9863,0.01087,0.0002091,porn,0.000921,0.9863,0.0007446016381236039,0.9935897435897436,0.9863,0.9935897435897436
data\porn\porn_11_0145.jpg,0.009476,0.001006,0.9756,0.01386,0.000259,porn,0.001006,0.9756,0.0007446016381236039,0.9935897435897436,0.9756,0.9935897435897436
data\porn\porn_11_0146.jpg,0.05206,0.01087,0.7183,0.2164,0.00236,porn,0.01087,0.7183,0.0058823529411764705,0.9,0.7183,0.9
data\porn\porn_11_0148.jpg,0.0001644,7.856e-05,0.9976,0.00212,1.46e-05,porn,7.856e-05,0.9976,0.0,1.0,0.9976,1.0
data\porn\porn_11_0149.jpg,5.89e-05,0.001123,0.987,0.01206,2.62e-05,porn,0.001123,0.987,0.0006544502617801048,0.9937791601866252,0.987,0.9937791601866252
data\porn\porn_11_0150.jpg,0.01987,0.02014,0.8916,0.0654,0.00308,porn,0.02014,0.8916,0.013315579227696404,0.933649289099526,0.8916,0.933649289099526
data\porn\porn_11_0151.jpg,0.596,0.03137,0.07904,0.2544,0.0389,porn,0.03137,0.07904,0.013315579227696404,0.10344827586206896,0.07904,0.10344827586206896
data\porn\porn_11_0152.jpg,0.0007687,5.58e-05,0.007713,0.991,9.49e-05,porn,5.58e-05,0.007713,0.0,0.004366812227074236,0.007713,0.004366812227074236
data\porn\porn_11_0153.jpg,0.2842,0.006416,0.0961,0.6074,0.00573,porn,0.006416,0.0961,0.0017964071856287425,0.15254237288135594,0.0961,0.15254237288135594
data\porn\porn_11_0154.jpg,0.00227,0.01426,0.9634,0.01695,0.003054,porn,0.01426,0.9634,0.010101010101010102,0.9877675840978594,0.9634,0.9877675840978594
data\porn\porn_11_0155.jpg,0.000576,0.01613,0.9785,0.004597,0.0003352,porn,0.01613,0.9785,0.010101010101010102,0.9937791601866252,0.9785,0.9937791601866252
data\porn\porn_11_0156.jpg,0.002247,0.0006146,0.6997,0.2974,0.00011003,porn,0.0006146,0.6997,0.00043402777777777775,0.9,0.6997,0.9
data\porn\porn_11_0157.jpg,4.1e-05,0.01755,0.981,0.001331,0.0001768,porn,0.01755,0.981,0.010101010101010102,0.9937791601866252,0.981,0.9937791601866252
data\porn\porn_11_0158.jpg,0.001209,0.003998,0.9873,0.007435,0.0002085,porn,0.003998,0.9873,0.0018148820326678765,0.9970238095238095,0.9873,0.9970238095238095
data\porn\porn_11_0159.jpg,0.0002205,0.014206,0.92,0.06537,0.0001475,porn,0.014206,0.92,0.013315579227696404,0.9574468085106383,0.92,0.9574468085106383
data\porn\porn_11_0161.jpg,4.554e-05,0.00671,0.993,0.0001665,4.71e-05,porn,0.00671,0.993,0.0018148820326678765,1.0,0.993,1.0
data\porn\porn_11_0162.jpg,0.00956,0.000687,0.885,0.10486,0.0002604,porn,0.000687,0.885,0.00043252595155709344,0.9375,0.885,0.9375
