user_id,post_id,total_interaction_score,post_content,post_title,category_name,user_age,action_types,interaction_time
72,78,4,Content of post 78,Post Title 78,Category C,49,share,2022-03-30 20:45:14.931827
63,90,5,Content of post 90,Post Title 90,Category C,46,like,2024-01-16 20:45:14.931827
25,82,4,Content of post 82,Post Title 82,Category C,29,like,2023-01-01 20:45:14.931827
149,91,4,Content of post 91,Post Title 91,Category C,44,comment,2023-03-03 20:45:14.931827
121,49,2,Content of post 49,Post Title 49,Category C,30,click,2024-09-28 20:45:14.931827
64,47,3,Content of post 47,Post Title 47,Category C,34,share,2022-11-12 20:45:14.931827
73,53,2,Content of post 53,Post Title 53,Category D,36,share,2024-09-29 20:45:14.931827
159,83,5,Content of post 83,Post Title 83,Category D,37,comment,2023-05-31 20:45:14.931827
83,81,1,Content of post 81,Post Title 81,Category D,50,comment,2022-03-19 20:45:14.931827
200,70,3,Content of post 70,Post Title 70,Category A,48,click,2023-08-13 20:45:14.931827
45,38,1,Content of post 38,Post Title 38,Category D,29,share,2024-07-11 20:45:14.931827
1,27,2,Content of post 27,Post Title 27,Category A,39,share,2022-11-17 20:45:14.931827
29,92,2,Content of post 92,Post Title 92,Category C,33,click,2023-08-14 20:45:14.931827
31,88,4,Content of post 88,Post Title 88,Category C,25,share,2022-05-26 20:45:14.931827
98,37,5,Content of post 37,Post Title 37,Category B,19,comment,2022-03-27 20:45:14.931827
83,21,1,Content of post 21,Post Title 21,Category B,36,comment,2023-01-22 20:45:14.931827
59,48,2,Content of post 48,Post Title 48,Category C,36,comment,2024-02-15 20:45:14.931827
31,20,4,Content of post 20,Post Title 20,Category C,33,click,2022-10-25 20:45:14.931827
9,1,2,Content of post 1,Post Title 1,Category A,24,like,2023-12-12 20:45:14.931827
97,91,1,Content of post 91,Post Title 91,Category D,39,like,2024-06-09 20:45:14.931827
147,5,3,Content of post 5,Post Title 5,Category D,20,like,2022-08-14 20:45:14.931827
189,41,3,Content of post 41,Post Title 41,Category B,48,like,2023-02-04 20:45:14.931827
12,80,1,Content of post 80,Post Title 80,Category A,38,click,2024-03-01 20:45:14.931827
99,64,3,Content of post 64,Post Title 64,Category B,31,click,2023-06-10 20:45:14.931827
76,58,5,Content of post 58,Post Title 58,Category C,49,like,2024-04-23 20:45:14.931827
100,69,3,Content of post 69,Post Title 69,Category A,23,comment,2024-10-28 20:45:14.931827
13,100,4,Content of post 100,Post Title 100,Category B,42,share,2022-04-21 20:45:14.931827
75,67,4,Content of post 67,Post Title 67,Category C,49,share,2024-02-19 20:45:14.931827
146,35,5,Content of post 35,Post Title 35,Category B,45,like,2024-08-21 20:45:14.931827
53,10,2,Content of post 10,Post Title 10,Category A,45,click,2024-09-20 20:45:14.931827
43,6,2,Content of post 6,Post Title 6,Category C,22,share,2023-01-28 20:45:14.931827
156,55,4,Content of post 55,Post Title 55,Category C,28,like,2023-01-30 20:45:14.931827
143,4,3,Content of post 4,Post Title 4,Category A,32,click,2022-12-13 20:45:14.931827
83,27,5,Content of post 27,Post Title 27,Category B,50,share,2023-11-12 20:45:14.931827
193,1,2,Content of post 1,Post Title 1,Category C,42,comment,2022-11-26 20:45:14.931827
161,54,5,Content of post 54,Post Title 54,Category B,40,share,2024-02-23 20:45:14.931827
102,54,1,Content of post 54,Post Title 54,Category B,23,comment,2022-05-14 20:45:14.931827
12,32,4,Content of post 32,Post Title 32,Category B,26,like,2022-08-10 20:45:14.931827
150,34,4,Content of post 34,Post Title 34,Category D,37,click,2022-07-11 20:45:14.931827
80,92,2,Content of post 92,Post Title 92,Category D,27,share,2024-08-29 20:45:14.932832
122,19,3,Content of post 19,Post Title 19,Category D,28,share,2022-06-05 20:45:14.932832
12,14,2,Content of post 14,Post Title 14,Category A,24,comment,2022-11-06 20:45:14.932832
183,14,5,Content of post 14,Post Title 14,Category D,19,comment,2023-01-02 20:45:14.932832
3,14,1,Content of post 14,Post Title 14,Category A,29,share,2023-03-26 20:45:14.932832
147,95,5,Content of post 95,Post Title 95,Category D,46,click,2024-10-16 20:45:14.932832
167,83,5,Content of post 83,Post Title 83,Category C,45,click,2024-05-19 20:45:14.932832
98,46,3,Content of post 46,Post Title 46,Category B,41,like,2022-04-02 20:45:14.932832
179,40,1,Content of post 40,Post Title 40,Category D,22,like,2024-01-28 20:45:14.932832
162,44,4,Content of post 44,Post Title 44,Category A,27,share,2023-04-20 20:45:14.932832
99,28,2,Content of post 28,Post Title 28,Category B,34,like,2023-07-17 20:45:14.932832
29,80,4,Content of post 80,Post Title 80,Category C,18,like,2023-03-14 20:45:14.932832
130,2,1,Content of post 2,Post Title 2,Category A,33,comment,2023-09-14 20:45:14.932832
13,57,2,Content of post 57,Post Title 57,Category B,19,share,2022-04-05 20:45:14.932832
135,50,2,Content of post 50,Post Title 50,Category D,49,comment,2023-12-08 20:45:14.932832
55,2,4,Content of post 2,Post Title 2,Category B,50,click,2023-02-10 20:45:14.932832
43,90,5,Content of post 90,Post Title 90,Category D,29,comment,2022-11-09 20:45:14.932832
120,84,4,Content of post 84,Post Title 84,Category C,45,share,2022-06-13 20:45:14.932832
38,89,4,Content of post 89,Post Title 89,Category D,47,click,2023-03-11 20:45:14.932832
70,68,4,Content of post 68,Post Title 68,Category D,26,comment,2022-12-20 20:45:14.932832
36,3,2,Content of post 3,Post Title 3,Category D,26,comment,2022-10-18 20:45:14.932832
197,37,5,Content of post 37,Post Title 37,Category D,40,comment,2024-11-17 20:45:14.932832
190,12,2,Content of post 12,Post Title 12,Category D,30,share,2024-06-22 20:45:14.932832
45,39,5,Content of post 39,Post Title 39,Category C,48,like,2023-04-24 20:45:14.932832
192,95,2,Content of post 95,Post Title 95,Category B,24,share,2023-12-28 20:45:14.932832
34,3,5,Content of post 3,Post Title 3,Category C,36,comment,2024-05-08 20:45:14.932832
33,92,3,Content of post 92,Post Title 92,Category D,38,click,2022-08-07 20:45:14.932832
2,98,3,Content of post 98,Post Title 98,Category C,40,share,2024-10-13 20:45:14.932832
55,65,1,Content of post 65,Post Title 65,Category A,37,comment,2024-08-16 20:45:14.932832
170,32,1,Content of post 32,Post Title 32,Category B,28,like,2024-03-18 20:45:14.932832
78,51,2,Content of post 51,Post Title 51,Category C,26,share,2024-01-10 20:45:14.932832
29,69,1,Content of post 69,Post Title 69,Category D,31,click,2024-11-19 20:45:14.932832
86,33,4,Content of post 33,Post Title 33,Category D,32,share,2023-09-19 20:45:14.932832
161,64,1,Content of post 64,Post Title 64,Category B,19,share,2024-07-11 20:45:14.932832
176,42,1,Content of post 42,Post Title 42,Category D,29,share,2023-06-11 20:45:14.932832
89,31,1,Content of post 31,Post Title 31,Category D,21,share,2024-10-09 20:45:14.932832
121,12,1,Content of post 12,Post Title 12,Category C,25,like,2022-03-26 20:45:14.932832
196,20,2,Content of post 20,Post Title 20,Category C,46,click,2024-02-03 20:45:14.932832
45,29,4,Content of post 29,Post Title 29,Category A,34,share,2023-08-25 20:45:14.932832
188,35,4,Content of post 35,Post Title 35,Category B,49,share,2024-09-22 20:45:14.932832
154,31,5,Content of post 31,Post Title 31,Category A,48,share,2024-09-10 20:45:14.932832
4,70,3,Content of post 70,Post Title 70,Category D,27,share,2024-03-25 20:45:14.932832
119,27,2,Content of post 27,Post Title 27,Category B,32,click,2023-08-01 20:45:14.932832
112,57,1,Content of post 57,Post Title 57,Category A,49,share,2024-06-19 20:45:14.932832
10,67,4,Content of post 67,Post Title 67,Category C,50,like,2023-07-02 20:45:14.932832
45,39,5,Content of post 39,Post Title 39,Category D,47,like,2024-02-05 20:45:14.932832
139,68,2,Content of post 68,Post Title 68,Category C,26,share,2024-10-01 20:45:14.932832
117,56,1,Content of post 56,Post Title 56,Category C,35,share,2023-01-13 20:45:14.932832
95,33,3,Content of post 33,Post Title 33,Category C,28,share,2023-10-16 20:45:14.932832
191,12,3,Content of post 12,Post Title 12,Category A,49,like,2024-04-14 20:45:14.932832
156,29,5,Content of post 29,Post Title 29,Category B,25,like,2023-03-21 20:45:14.932832
119,11,5,Content of post 11,Post Title 11,Category A,28,like,2023-03-09 20:45:14.932832
1,13,3,Content of post 13,Post Title 13,Category A,34,share,2022-10-29 20:45:14.932832
95,14,2,Content of post 14,Post Title 14,Category B,18,share,2024-01-20 20:45:14.932832
177,36,5,Content of post 36,Post Title 36,Category D,19,click,2022-09-29 20:45:14.932832
91,77,1,Content of post 77,Post Title 77,Category A,22,like,2023-01-07 20:45:14.932832
79,60,1,Content of post 60,Post Title 60,Category C,21,share,2023-01-20 20:45:14.932832
165,6,1,Content of post 6,Post Title 6,Category C,32,click,2022-11-19 20:45:14.932832
78,54,3,Content of post 54,Post Title 54,Category C,49,comment,2022-08-27 20:45:14.932832
178,73,5,Content of post 73,Post Title 73,Category A,28,like,2022-10-21 20:45:14.932832
105,5,3,Content of post 5,Post Title 5,Category C,48,click,2023-01-11 20:45:14.932832
1,47,5,Content of post 47,Post Title 47,Category D,23,share,2022-03-21 20:45:14.932832
176,1,3,Content of post 1,Post Title 1,Category A,25,share,2022-07-31 20:45:14.932832
125,71,2,Content of post 71,Post Title 71,Category A,18,share,2024-09-13 20:45:14.932832
13,61,5,Content of post 61,Post Title 61,Category A,22,click,2023-06-21 20:45:14.932832
51,77,1,Content of post 77,Post Title 77,Category D,19,share,2023-10-20 20:45:14.932832
137,37,1,Content of post 37,Post Title 37,Category D,45,like,2024-10-14 20:45:14.932832
14,40,2,Content of post 40,Post Title 40,Category A,35,share,2022-05-19 20:45:14.932832
61,37,3,Content of post 37,Post Title 37,Category C,25,click,2023-06-19 20:45:14.932832
99,43,4,Content of post 43,Post Title 43,Category C,41,like,2022-10-19 20:45:14.932832
116,45,5,Content of post 45,Post Title 45,Category C,50,like,2023-11-24 20:45:14.932832
44,16,2,Content of post 16,Post Title 16,Category D,22,click,2022-11-19 20:45:14.932832
23,58,1,Content of post 58,Post Title 58,Category D,29,share,2023-10-21 20:45:14.932832
122,18,4,Content of post 18,Post Title 18,Category C,44,like,2024-07-12 20:45:14.932832
55,96,4,Content of post 96,Post Title 96,Category B,25,like,2024-02-23 20:45:14.932832
70,3,3,Content of post 3,Post Title 3,Category A,30,share,2024-03-02 20:45:14.932832
178,26,4,Content of post 26,Post Title 26,Category A,30,share,2024-02-01 20:45:14.932832
132,51,3,Content of post 51,Post Title 51,Category D,24,comment,2024-08-30 20:45:14.932832
48,62,5,Content of post 62,Post Title 62,Category C,42,share,2022-10-20 20:45:14.932832
82,69,3,Content of post 69,Post Title 69,Category A,45,click,2022-10-17 20:45:14.932832
191,53,4,Content of post 53,Post Title 53,Category C,48,click,2023-08-13 20:45:14.932832
60,84,2,Content of post 84,Post Title 84,Category A,18,share,2023-05-14 20:45:14.932832
43,66,5,Content of post 66,Post Title 66,Category D,40,share,2024-02-05 20:45:14.932832
189,60,3,Content of post 60,Post Title 60,Category A,20,like,2024-04-11 20:45:14.932832
111,8,2,Content of post 8,Post Title 8,Category A,18,click,2023-09-30 20:45:14.932832
27,9,2,Content of post 9,Post Title 9,Category B,43,share,2023-04-08 20:45:14.932832
118,17,4,Content of post 17,Post Title 17,Category C,31,click,2022-05-16 20:45:14.932832
68,22,4,Content of post 22,Post Title 22,Category A,28,comment,2024-11-10 20:45:14.932832
99,48,3,Content of post 48,Post Title 48,Category B,37,like,2023-02-10 20:45:14.932832
74,49,5,Content of post 49,Post Title 49,Category D,46,like,2023-05-27 20:45:14.932832
181,33,4,Content of post 33,Post Title 33,Category D,47,click,2024-11-08 20:45:14.932832
31,66,1,Content of post 66,Post Title 66,Category B,29,like,2024-08-08 20:45:14.932832
64,91,1,Content of post 91,Post Title 91,Category B,32,like,2024-02-17 20:45:14.932832
164,49,5,Content of post 49,Post Title 49,Category B,39,like,2023-07-31 20:45:14.932832
1,68,5,Content of post 68,Post Title 68,Category D,33,comment,2022-12-26 20:45:14.932832
188,86,4,Content of post 86,Post Title 86,Category A,20,click,2022-09-14 20:45:14.932832
162,24,5,Content of post 24,Post Title 24,Category A,45,like,2024-06-21 20:45:14.932832
192,46,1,Content of post 46,Post Title 46,Category B,45,click,2024-03-22 20:45:14.932832
83,67,5,Content of post 67,Post Title 67,Category B,49,share,2022-11-12 20:45:14.932832
110,32,1,Content of post 32,Post Title 32,Category B,36,comment,2022-10-02 20:45:14.932832
149,71,3,Content of post 71,Post Title 71,Category D,48,like,2023-11-30 20:45:14.932832
159,76,4,Content of post 76,Post Title 76,Category D,38,like,2022-09-27 20:45:14.932832
161,78,4,Content of post 78,Post Title 78,Category B,44,click,2023-01-07 20:45:14.932832
168,29,4,Content of post 29,Post Title 29,Category C,39,like,2024-09-27 20:45:14.932832
87,9,4,Content of post 9,Post Title 9,Category D,44,click,2022-05-13 20:45:14.932832
138,32,4,Content of post 32,Post Title 32,Category D,47,comment,2024-11-22 20:45:14.932832
61,56,1,Content of post 56,Post Title 56,Category A,43,share,2023-01-19 20:45:14.932832
68,62,3,Content of post 62,Post Title 62,Category D,49,comment,2023-06-13 20:45:14.932832
186,19,3,Content of post 19,Post Title 19,Category B,27,like,2023-05-22 20:45:14.932832
59,18,3,Content of post 18,Post Title 18,Category C,20,click,2024-01-16 20:45:14.932832
156,95,2,Content of post 95,Post Title 95,Category D,27,share,2024-08-13 20:45:14.932832
46,91,2,Content of post 91,Post Title 91,Category A,42,like,2023-09-23 20:45:14.932832
88,20,2,Content of post 20,Post Title 20,Category A,19,like,2024-07-09 20:45:14.932832
146,47,4,Content of post 47,Post Title 47,Category D,45,like,2024-10-18 20:45:14.932832
25,47,1,Content of post 47,Post Title 47,Category C,26,like,2024-08-26 20:45:14.932832
113,96,4,Content of post 96,Post Title 96,Category D,48,share,2022-08-21 20:45:14.932832
58,91,1,Content of post 91,Post Title 91,Category A,47,comment,2024-05-28 20:45:14.932832
185,26,3,Content of post 26,Post Title 26,Category D,28,click,2024-01-30 20:45:14.932832
163,55,1,Content of post 55,Post Title 55,Category D,33,click,2022-05-27 20:45:14.932832
61,38,3,Content of post 38,Post Title 38,Category B,19,like,2023-04-26 20:45:14.932832
79,13,1,Content of post 13,Post Title 13,Category D,46,comment,2024-03-20 20:45:14.932832
118,22,1,Content of post 22,Post Title 22,Category A,39,comment,2022-06-01 20:45:14.932832
186,90,2,Content of post 90,Post Title 90,Category D,34,like,2022-09-05 20:45:14.932832
183,20,2,Content of post 20,Post Title 20,Category A,19,like,2024-08-22 20:45:14.932832
33,86,2,Content of post 86,Post Title 86,Category B,34,share,2024-09-30 20:45:14.932832
140,81,4,Content of post 81,Post Title 81,Category D,42,share,2023-01-31 20:45:14.932832
169,34,5,Content of post 34,Post Title 34,Category D,21,comment,2023-03-07 20:45:14.932832
141,8,3,Content of post 8,Post Title 8,Category C,38,share,2022-10-27 20:45:14.932832
147,22,1,Content of post 22,Post Title 22,Category C,44,comment,2024-01-17 20:45:14.932832
145,9,5,Content of post 9,Post Title 9,Category D,29,like,2024-01-28 20:45:14.932832
25,6,5,Content of post 6,Post Title 6,Category C,29,like,2022-12-16 20:45:14.932832
93,97,1,Content of post 97,Post Title 97,Category A,33,comment,2023-12-22 20:45:14.932832
144,72,1,Content of post 72,Post Title 72,Category C,46,like,2022-08-14 20:45:14.932832
122,56,1,Content of post 56,Post Title 56,Category A,38,click,2024-11-15 20:45:14.932832
139,86,2,Content of post 86,Post Title 86,Category D,26,like,2024-04-02 20:45:14.932832
21,21,5,Content of post 21,Post Title 21,Category A,41,comment,2023-02-09 20:45:14.932832
55,65,3,Content of post 65,Post Title 65,Category D,30,comment,2022-04-19 20:45:14.932832
171,57,5,Content of post 57,Post Title 57,Category B,23,click,2022-03-15 20:45:14.932832
176,53,3,Content of post 53,Post Title 53,Category D,37,like,2023-08-13 20:45:14.932832
33,58,5,Content of post 58,Post Title 58,Category A,36,comment,2023-10-24 20:45:14.932832
57,63,3,Content of post 63,Post Title 63,Category C,27,like,2022-06-27 20:45:14.932832
67,83,3,Content of post 83,Post Title 83,Category D,23,like,2024-08-11 20:45:14.932832
9,40,2,Content of post 40,Post Title 40,Category A,39,like,2023-11-30 20:45:14.932832
28,59,4,Content of post 59,Post Title 59,Category B,48,like,2024-11-26 20:45:14.932832
198,98,5,Content of post 98,Post Title 98,Category B,27,like,2022-11-27 20:45:14.932832
76,2,5,Content of post 2,Post Title 2,Category B,39,share,2024-09-14 20:45:14.932832
122,7,1,Content of post 7,Post Title 7,Category D,25,share,2024-06-01 20:45:14.932832
115,93,5,Content of post 93,Post Title 93,Category C,47,like,2022-11-03 20:45:14.932832
75,4,5,Content of post 4,Post Title 4,Category C,38,comment,2024-06-24 20:45:14.932832
26,8,2,Content of post 8,Post Title 8,Category B,30,like,2024-06-23 20:45:14.932832
34,83,2,Content of post 83,Post Title 83,Category C,50,comment,2022-11-27 20:45:14.932832
137,48,1,Content of post 48,Post Title 48,Category B,46,click,2022-03-21 20:45:14.932832
100,53,4,Content of post 53,Post Title 53,Category A,33,click,2023-03-28 20:45:14.932832
129,58,5,Content of post 58,Post Title 58,Category B,38,share,2022-11-25 20:45:14.932832
132,9,2,Content of post 9,Post Title 9,Category B,43,click,2024-07-31 20:45:14.932832
130,5,4,Content of post 5,Post Title 5,Category B,38,share,2023-08-28 20:45:14.932832
